sample_id,dataset,label,func_name,strategy,total_lines,suspicious_lines,task1_score,task2_score,task3_score,task4_score,V_score,mtd_verdict,T_score,alc_decision,trust_level,diagnosis_run,error_source,outlier_task,dominant_cwe,conflict_pattern,repair_run,patch_generated,repair_cwe,repair_error_source
133,bigvul,0,unknown_133,heuristic,3,0,0.0,0.9305,0.0,0.075,0.006,NON_VULNERABLE,0.7039,trustworthy,MODERATE,NO,,,,,NO,,,
134,bigvul,0,for,heuristic,22,3,0.615,0.9981,0.0,0.5152,0.0165,NON_VULNERABLE,0.7339,trustworthy,MODERATE,NO,,,,,NO,,,
135,bigvul,0,IsGrayImage,heuristic,10,0,0.0,0.9817,0.0,0.435,0.019,NON_VULNERABLE,0.6954,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
136,bigvul,0,for,heuristic,7,1,0.615,0.9967,0.1143,0.475,0.0029,NON_VULNERABLE,0.7647,trustworthy,MODERATE,NO,,,,,NO,,,
137,bigvul,0,pcnet_tmd_load,heuristic,29,1,0.685,0.993,0.0483,0.3905,0.0118,NON_VULNERABLE,0.7388,trustworthy,MODERATE,NO,,,,,NO,,,
138,bigvul,0,if,heuristic,11,0,0.0,0.9938,0.0,0.4023,0.0182,NON_VULNERABLE,0.6926,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
139,bigvul,0,kvm_iommu_map_guest,heuristic,38,0,0.0,0.9475,0.0,0.2763,0.0217,NON_VULNERABLE,0.7089,trustworthy,MODERATE,NO,,,,,NO,,,
140,bigvul,0,dccp_v6_init_sequence,heuristic,8,0,0.0,0.9817,0.0,0.475,0.0193,NON_VULNERABLE,0.6934,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
141,bigvul,0,__do_SAK,heuristic,45,0,0.0,0.8585,0.0,0.305,0.0244,NON_VULNERABLE,0.7383,trustworthy,MODERATE,NO,,,,,NO,,,
142,bigvul,1,parse_cfg,ground_truth,82,8,1.0,0.8579,0.0,0.925,0.9998,VULNERABLE,0.7108,trustworthy,MODERATE,NO,,,,,NO,,,
143,bigvul,0,unknown_143,heuristic,10,0,0.0,0.5507,0.0,0.075,0.0075,NON_VULNERABLE,0.9238,trustworthy,HIGH,NO,,,,,NO,,,
144,bigvul,0,unknown_144,heuristic,9,0,0.0,0.9305,0.0,0.15,0.0123,NON_VULNERABLE,0.7097,trustworthy,MODERATE,NO,,,,,NO,,,
145,bigvul,0,unknown_145,heuristic,10,0,0.0,0.9093,0.0,0.15,0.0126,NON_VULNERABLE,0.7172,trustworthy,MODERATE,NO,,,,,NO,,,
146,bigvul,0,unknown_146,heuristic,19,3,0.7083,0.9992,0.0,0.529,0.0134,NON_VULNERABLE,0.6742,untrustworthy,LOW,YES,AMBIGUOUS,task3,CWE-416,SINGLE_LOW_OUTLIER,YES,True,CWE-416,AMBIGUOUS
147,bigvul,0,unknown_147,heuristic,8,0,0.0,0.8647,0.0,0.15,0.0125,NON_VULNERABLE,0.7324,trustworthy,MODERATE,NO,,,,,NO,,,
148,bigvul,0,load_creator,heuristic,62,7,0.635,0.9243,0.0194,0.55,0.0086,NON_VULNERABLE,0.7565,trustworthy,MODERATE,NO,,,,,NO,,,
149,bigvul,0,if,heuristic,17,0,0.0,0.831,0.0,0.35,0.0131,NON_VULNERABLE,0.7937,trustworthy,MODERATE,NO,,,,,NO,,,
150,bigvul,0,unknown_150,heuristic,19,0,0.0,0.9656,0.0,0.15,0.0162,NON_VULNERABLE,0.6974,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
151,bigvul,0,if,heuristic,5,0,0.0,0.9952,0.0,0.475,0.02,NON_VULNERABLE,0.6891,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
152,bigvul,0,unknown_152,heuristic,5,0,0.0,0.7981,0.0,0.075,0.0087,NON_VULNERABLE,0.7495,trustworthy,MODERATE,NO,,,,,NO,,,
153,bigvul,1,compile_search,ground_truth,96,5,1.0,0.8111,0.0,0.4625,1.0,VULNERABLE,0.6772,untrustworthy,LOW,YES,AMBIGUOUS,task3,struct-array,SPLIT_DISAGREEMENT,YES,True,struct-array,AMBIGUOUS
154,bigvul,0,unknown_154,heuristic,9,1,0.615,0.9992,0.0,0.2083,0.0109,NON_VULNERABLE,0.7116,trustworthy,MODERATE,NO,,,,,NO,,,
155,bigvul,0,ext4_mark_inode_dirty,heuristic,44,0,0.0,0.9216,0.0,0.5386,0.0238,NON_VULNERABLE,0.6595,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SPLIT_DISAGREEMENT,YES,True,unknown,NOISY_STRATEGY
156,bigvul,0,ReadPSDChannelRLE,heuristic,74,7,0.605,0.8849,0.0,0.3122,0.0574,NON_VULNERABLE,0.7507,trustworthy,MODERATE,NO,,,,,NO,,,
157,bigvul,0,ext4_enable_quotas,heuristic,31,4,0.615,0.9943,0.0,0.7,0.0165,NON_VULNERABLE,0.6758,untrustworthy,LOW,YES,MISSED_VULN,task3,struct-array,SINGLE_LOW_OUTLIER,YES,True,struct-array,MISSED_VULN
158,bigvul,0,if,heuristic,10,0,0.0,0.8872,0.0,0.1841,0.0153,NON_VULNERABLE,0.7265,trustworthy,MODERATE,NO,,,,,NO,,,
159,bigvul,0,crypto_grab_nivaead,heuristic,18,0,0.0,0.831,0.0,0.4083,0.0134,NON_VULNERABLE,0.7911,trustworthy,MODERATE,NO,,,,,NO,,,
160,bigvul,0,tioccons,heuristic,24,0,0.0,0.9305,0.0,0.35,0.0196,NON_VULNERABLE,0.7146,trustworthy,MODERATE,NO,,,,,NO,,,
161,bigvul,0,sctp_setsockopt_maxburst,heuristic,35,0,0.0,0.9676,0.0,0.3557,0.0159,NON_VULNERABLE,0.7022,trustworthy,MODERATE,NO,,,,,NO,,,
162,bigvul,0,unknown_162,heuristic,12,0,0.0,0.9643,0.0,0.15,0.0119,NON_VULNERABLE,0.6978,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
163,bigvul,0,__sock_sendmsg_nosec,heuristic,12,0,0.0,0.9643,0.0,0.475,0.016,NON_VULNERABLE,0.7466,trustworthy,MODERATE,NO,,,,,NO,,,
164,bigvul,0,compare,heuristic,16,0,0.0,0.8647,0.0,0.55,0.0126,NON_VULNERABLE,0.6746,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SPLIT_DISAGREEMENT,YES,True,unknown,NOISY_STRATEGY
165,bigvul,0,unknown_165,heuristic,70,1,0.755,0.8983,0.0,0.2014,0.0181,NON_VULNERABLE,0.6189,untrustworthy,LOW,YES,AMBIGUOUS,task3,CWE-120,SPLIT_DISAGREEMENT,YES,True,CWE-120,AMBIGUOUS
166,bigvul,0,unknown_166,heuristic,29,1,0.28,0.9366,0.0207,0.15,0.0235,NON_VULNERABLE,0.7367,trustworthy,MODERATE,NO,,,,,NO,,,
167,bigvul,1,unknown_167,ground_truth,31,30,0.7,0.9943,0.0,0.15,0.9999,VULNERABLE,0.6108,untrustworthy,LOW,YES,FALSE_PATTERN,task2,,SPLIT_DISAGREEMENT,YES,True,unknown,FALSE_PATTERN
168,bigvul,0,pit_set_gate,heuristic,25,1,0.615,0.9957,0.096,0.55,0.0117,NON_VULNERABLE,0.8098,trustworthy,HIGH,NO,,,,,NO,,,
169,bigvul,0,unknown_169,heuristic,7,0,0.0,0.6811,0.0,0.075,0.0066,NON_VULNERABLE,0.84,trustworthy,HIGH,NO,,,,,NO,,,
170,bigvul,0,nl80211_valid_4addr,heuristic,25,0,0.0,0.9918,0.0,0.438,0.0181,NON_VULNERABLE,0.692,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
171,bigvul,0,DispatchInputEvent,heuristic,12,0,0.0,0.9643,0.0,0.375,0.0135,NON_VULNERABLE,0.703,trustworthy,MODERATE,NO,,,,,NO,,,
172,bigvul,0,detach_destroy_domains,heuristic,11,0,0.0,0.0,0.0,0.475,0.0056,NON_VULNERABLE,0.9835,trustworthy,HIGH,NO,,,,,NO,,,
173,bigvul,1,unknown_173,heuristic,15,0,0.0,0.8816,0.0,0.15,0.0165,NON_VULNERABLE,0.7267,trustworthy,MODERATE,NO,,,,,NO,,,
174,bigvul,0,unknown_174,heuristic,4,0,0.0,0.8647,0.0,0.075,0.0085,NON_VULNERABLE,0.727,trustworthy,MODERATE,NO,,,,,NO,,,
175,bigvul,0,PowerOverlayEnabled,heuristic,4,0,0.0,0.8647,0.0,0.075,0.0085,NON_VULNERABLE,0.727,trustworthy,MODERATE,NO,,,,,NO,,,
176,bigvul,0,opaam,heuristic,11,1,0.615,0.997,0.1636,0.55,0.0062,NON_VULNERABLE,0.8748,trustworthy,HIGH,NO,,,,,NO,,,
177,bigvul,0,unknown_177,heuristic,19,0,0.0,0.7172,0.0,0.075,0.0134,NON_VULNERABLE,0.7754,trustworthy,MODERATE,NO,,,,,NO,,,
178,bigvul,0,unknown_178,heuristic,2,0,0.0,0.0,0.0,0.0,0.0039,NON_VULNERABLE,0.9835,trustworthy,HIGH,NO,,,,,NO,,,
179,bigvul,0,ewk_frame_feed_mouse_up,heuristic,17,0,0.0,0.9049,0.0,0.1456,0.0203,NON_VULNERABLE,0.7184,trustworthy,MODERATE,NO,,,,,NO,,,
180,bigvul,0,unknown_180,heuristic,19,0,0.0,0.8782,0.0,0.15,0.0142,NON_VULNERABLE,0.7278,trustworthy,MODERATE,NO,,,,,NO,,,
181,bigvul,1,if,heuristic,9,0,0.0,0.9305,0.0,0.2083,0.0148,NON_VULNERABLE,0.7128,trustworthy,MODERATE,NO,,,,,NO,,,
182,bigvul,0,fanout_demux_qm,heuristic,6,0,0.0,0.7364,0.0,0.475,0.0103,NON_VULNERABLE,0.8119,trustworthy,HIGH,NO,,,,,NO,,,
183,bigvul,0,unknown_183,heuristic,4,0,0.0,0.8647,0.0,0.075,0.006,NON_VULNERABLE,0.727,trustworthy,MODERATE,NO,,,,,NO,,,
184,bigvul,0,unknown_184,heuristic,3,0,0.0,0.9305,0.0,0.075,0.006,NON_VULNERABLE,0.7039,trustworthy,MODERATE,NO,,,,,NO,,,
185,bigvul,0,unknown_185,heuristic,3,0,0.0,0.9305,0.0,0.075,0.0081,NON_VULNERABLE,0.7039,trustworthy,MODERATE,NO,,,,,NO,,,
186,bigvul,0,xfer_cleanup,heuristic,21,3,0.7083,0.9929,0.0,0.6643,0.0222,NON_VULNERABLE,0.674,untrustworthy,LOW,YES,AMBIGUOUS,task3,CWE-416,SINGLE_LOW_OUTLIER,YES,True,CWE-416,AMBIGUOUS
187,bigvul,0,unknown_187,heuristic,3,0,0.0,0.9305,0.0,0.075,0.0056,NON_VULNERABLE,0.7039,trustworthy,MODERATE,NO,,,,,NO,,,
188,bigvul,0,if,heuristic,11,0,0.0,0.9455,0.0,0.4023,0.0154,NON_VULNERABLE,0.7084,trustworthy,MODERATE,NO,,,,,NO,,,
189,bigvul,0,replaceCharsetInMediaType,heuristic,16,0,0.0,0.7769,0.0,0.375,0.0141,NON_VULNERABLE,0.8085,trustworthy,HIGH,NO,,,,,NO,,,
190,bigvul,0,test_set_oom_score_adj,heuristic,18,0,0.0,0.9925,0.0,0.4167,0.0147,NON_VULNERABLE,0.6926,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
191,bigvul,1,ReadDXT5,ground_truth,99,4,1.0,0.8013,0.0061,0.4985,1.0,VULNERABLE,0.682,untrustworthy,LOW,YES,MISSED_VULN,task3,CWE-190,SPLIT_DISAGREEMENT,YES,True,CWE-190,MISSED_VULN
192,bigvul,0,unknown_192,heuristic,14,0,0.0,0.9426,0.0,0.075,0.013,NON_VULNERABLE,0.6996,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
193,bigvul,0,if,heuristic,11,0,0.0,0.7665,0.0,0.1841,0.0155,NON_VULNERABLE,0.7659,trustworthy,MODERATE,NO,,,,,NO,,,
194,bigvul,0,if,heuristic,39,5,0.615,0.9835,0.0,0.7,0.0152,NON_VULNERABLE,0.6783,untrustworthy,LOW,YES,MISSED_VULN,task3,struct-array,SINGLE_LOW_OUTLIER,YES,True,struct-array,MISSED_VULN
195,bigvul,0,unknown_195,heuristic,7,0,0.0,0.9967,0.0,0.075,0.0132,NON_VULNERABLE,0.68,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
196,bigvul,0,__mmu_unsync_walk,heuristic,43,1,0.615,0.9758,0.0,0.4204,0.0233,NON_VULNERABLE,0.7371,trustworthy,MODERATE,NO,,,,,NO,,,
197,bigvul,0,unknown_197,heuristic,16,0,0.0,0.9698,0.0,0.075,0.0135,NON_VULNERABLE,0.6898,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
198,bigvul,0,unknown_198,heuristic,12,0,0.0,0.9643,0.0,0.15,0.0115,NON_VULNERABLE,0.6978,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
199,bigvul,0,ihevcd_parse_pps,heuristic,292,2,0.615,0.4219,0.0,0.4582,0.0734,NON_VULNERABLE,0.965,trustworthy,HIGH,NO,,,,,NO,,,
200,bigvul,0,write_events_details,heuristic,24,7,0.705,0.9987,0.3,0.55,0.0015,NON_VULNERABLE,0.8497,trustworthy,HIGH,NO,,,,,NO,,,
201,bigvul,0,unknown_201,heuristic,17,0,0.0,0.991,0.0,0.15,0.0153,NON_VULNERABLE,0.6883,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
202,bigvul,0,unknown_202,heuristic,8,0,0.0,0.0,0.0,0.075,0.0049,NON_VULNERABLE,0.9835,trustworthy,HIGH,NO,,,,,NO,,,
203,bigvul,1,unknown_203,ground_truth,13,1,0.7,0.9961,0.0,0.15,1.0,VULNERABLE,0.6103,untrustworthy,LOW,YES,FALSE_PATTERN,task2,,SPLIT_DISAGREEMENT,YES,True,unknown,FALSE_PATTERN
204,bigvul,0,unknown_204,heuristic,4,0,0.0,0.8647,0.0,0.075,0.0085,NON_VULNERABLE,0.727,trustworthy,MODERATE,NO,,,,,NO,,,
205,bigvul,0,unknown_205,heuristic,7,0,0.0,0.0,0.0,0.075,0.0049,NON_VULNERABLE,0.9835,trustworthy,HIGH,NO,,,,,NO,,,
206,bigvul,1,for,ground_truth,16,3,1.0,0.9965,0.0,0.3618,1.0,VULNERABLE,0.5898,untrustworthy,LOW,YES,AMBIGUOUS,task3,struct-array,SPLIT_DISAGREEMENT,YES,True,struct-array,AMBIGUOUS
207,bigvul,0,unknown_207,heuristic,18,0,0.0,0.8916,0.0,0.15,0.0131,NON_VULNERABLE,0.7232,trustworthy,MODERATE,NO,,,,,NO,,,
208,bigvul,0,unknown_208,heuristic,7,0,0.0,0.9676,0.0,0.075,0.0117,NON_VULNERABLE,0.6906,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
209,bigvul,0,unknown_209,heuristic,1,0,0.0,0.0,0.0,0.0,0.0039,NON_VULNERABLE,0.9835,trustworthy,HIGH,NO,,,,,NO,,,
210,bigvul,0,__sctp_connect,heuristic,197,1,0.755,0.5561,0.0,0.4359,0.0701,NON_VULNERABLE,0.8334,trustworthy,HIGH,NO,,,,,NO,,,
211,bigvul,0,zend_ts_hash_sort,heuristic,10,0,0.0,0.5507,0.0,0.435,0.0107,NON_VULNERABLE,0.9115,trustworthy,HIGH,NO,,,,,NO,,,
212,bigvul,0,vmxnet3_get_mac_high,heuristic,5,2,0.615,0.9997,0.0,0.475,0.0312,NON_VULNERABLE,0.7327,trustworthy,MODERATE,NO,,,,,NO,,,
213,bigvul,0,unknown_213,heuristic,31,0,0.0,0.9839,0.0,0.15,0.0185,NON_VULNERABLE,0.6909,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
214,bigvul,0,nested_svm_exit_handled_msr,heuristic,24,1,0.615,0.9744,0.0,0.425,0.018,NON_VULNERABLE,0.7377,trustworthy,MODERATE,NO,,,,,NO,,,
215,bigvul,0,unknown_215,heuristic,36,4,0.615,0.9883,0.0222,0.2083,0.0197,NON_VULNERABLE,0.72,trustworthy,MODERATE,NO,,,,,NO,,,
216,bigvul,1,for,ground_truth,82,4,1.0,0.8545,0.0096,0.4708,1.0,VULNERABLE,0.6746,untrustworthy,LOW,YES,MISSED_VULN,task3,CWE-120,SPLIT_DISAGREEMENT,YES,True,CWE-120,MISSED_VULN
217,bigvul,0,ff_set_ref_count,heuristic,51,16,0.615,0.9566,0.0,0.7,0.0066,NON_VULNERABLE,0.6842,untrustworthy,LOW,YES,MISSED_VULN,task3,struct-array,SINGLE_LOW_OUTLIER,YES,True,struct-array,MISSED_VULN
218,bigvul,0,if,heuristic,9,1,0.755,0.9952,0.0,0.6083,0.0097,NON_VULNERABLE,0.6713,untrustworthy,LOW,YES,MISSED_VULN,task3,CWE-416,SINGLE_LOW_OUTLIER,YES,True,CWE-416,MISSED_VULN
219,bigvul,0,AutoGammaImage,heuristic,48,0,0.0,0.7364,0.0,0.15,0.0222,NON_VULNERABLE,0.7739,trustworthy,MODERATE,NO,,,,,NO,,,
220,bigvul,0,get_iowait_load,heuristic,6,0,0.0,0.0,0.0,0.475,0.0057,NON_VULNERABLE,0.9835,trustworthy,HIGH,NO,,,,,NO,,,
221,bigvul,0,unknown_221,heuristic,4,0,0.0,0.8647,0.0,0.075,0.006,NON_VULNERABLE,0.727,trustworthy,MODERATE,NO,,,,,NO,,,
222,bigvul,0,nfs4_put_deleg_lease,heuristic,14,0,0.0,0.9426,0.0,0.55,0.0207,NON_VULNERABLE,0.6522,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SPLIT_DISAGREEMENT,YES,True,unknown,NOISY_STRATEGY
223,bigvul,0,unknown_223,heuristic,18,0,0.0,0.9554,0.0,0.075,0.0138,NON_VULNERABLE,0.695,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
224,bigvul,0,GetRTCStatsOnSignalingThread,heuristic,10,0,0.0,0.5507,0.0,0.315,0.011,NON_VULNERABLE,0.9225,trustworthy,HIGH,NO,,,,,NO,,,
225,bigvul,0,unknown_225,heuristic,4,0,0.0,0.8647,0.0,0.075,0.006,NON_VULNERABLE,0.727,trustworthy,MODERATE,NO,,,,,NO,,,
226,bigvul,0,CheckRunningDpc,heuristic,55,2,0.615,0.9455,0.0,0.3654,0.0311,NON_VULNERABLE,0.742,trustworthy,MODERATE,NO,,,,,NO,,,
227,bigvul,0,cmsIT8GetDataRowCol,heuristic,8,0,0.0,0.6321,0.0,0.475,0.0101,NON_VULNERABLE,0.89,trustworthy,HIGH,NO,,,,,NO,,,
228,bigvul,0,set_seg_override,heuristic,5,0,0.0,0.9592,0.0,0.475,0.0154,NON_VULNERABLE,0.7482,trustworthy,MODERATE,NO,,,,,NO,,,
229,bigvul,0,unknown_229,heuristic,8,0,0.0,0.9502,0.0,0.15,0.0112,NON_VULNERABLE,0.7028,trustworthy,MODERATE,NO,,,,,NO,,,
230,bigvul,0,snd_ctl_add,heuristic,43,0,0.0,0.9758,0.0,0.3454,0.0203,NON_VULNERABLE,0.6996,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
231,bigvul,0,ip6_frag_nqueues,heuristic,4,0,0.0,0.8647,0.0,0.475,0.0112,NON_VULNERABLE,0.7768,trustworthy,MODERATE,NO,,,,,NO,,,
232,bigvul,0,if,heuristic,8,0,0.0,0.9817,0.0,0.375,0.0152,NON_VULNERABLE,0.6972,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
233,bigvul,1,if,ground_truth,9,0,0.0,0.9592,0.0,0.475,0.9999,VULNERABLE,0.7647,trustworthy,MODERATE,NO,,,,,NO,,,
234,bigvul,0,unknown_234,heuristic,7,0,0.0,0.8983,0.0,0.15,0.0114,NON_VULNERABLE,0.721,trustworthy,MODERATE,NO,,,,,NO,,,
235,bigvul,0,unknown_235,heuristic,5,0,0.0,0.0,0.0,0.075,0.0048,NON_VULNERABLE,0.9835,trustworthy,HIGH,NO,,,,,NO,,,
236,bigvul,0,unknown_236,heuristic,47,0,0.0,0.6962,0.0,0.225,0.0188,NON_VULNERABLE,0.8888,trustworthy,HIGH,NO,,,,,NO,,,
237,bigvul,0,weak_factory_,heuristic,12,0,0.0,0.4866,0.0,0.075,0.0082,NON_VULNERABLE,0.9835,trustworthy,HIGH,NO,,,,,NO,,,
238,bigvul,0,if,heuristic,11,0,0.0,0.8872,0.0,0.2932,0.0195,NON_VULNERABLE,0.7291,trustworthy,MODERATE,NO,,,,,NO,,,
239,bigvul,0,IsCalloutAboveLauncherIcon,heuristic,30,0,0.0,0.9592,0.0,0.19,0.0169,NON_VULNERABLE,0.702,trustworthy,MODERATE,NO,,,,,NO,,,
240,bigvul,0,clock_handler,heuristic,50,0,0.0,0.8534,0.0,0.417,0.0173,NON_VULNERABLE,0.784,trustworthy,MODERATE,NO,,,,,NO,,,
241,bigvul,0,build_migrate,heuristic,46,2,0.6675,0.9691,0.0,0.3587,0.0371,NON_VULNERABLE,0.731,trustworthy,MODERATE,NO,,,,,NO,,,
242,bigvul,0,unknown_242,heuristic,4,0,0.0,0.0,0.0,0.075,0.0047,NON_VULNERABLE,0.9835,trustworthy,HIGH,NO,,,,,NO,,,
243,bigvul,0,if,heuristic,8,0,0.0,0.9817,0.0,0.225,0.0148,NON_VULNERABLE,0.6956,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
244,bigvul,0,unknown_244,heuristic,17,0,0.0,0.9406,0.0,0.225,0.0164,NON_VULNERABLE,0.7099,trustworthy,MODERATE,NO,,,,,NO,,,
245,bigvul,0,unknown_245,heuristic,39,1,0.58,0.9624,0.0205,0.225,0.0158,NON_VULNERABLE,0.732,trustworthy,MODERATE,NO,,,,,NO,,,
246,bigvul,0,pdf_run_gs_op,heuristic,6,0,0.0,0.7364,0.0,0.475,0.01,NON_VULNERABLE,0.8119,trustworthy,HIGH,NO,,,,,NO,,,
247,bigvul,0,IsBaseCrxKey,heuristic,8,1,0.615,0.9975,0.0,0.55,0.0325,NON_VULNERABLE,0.7341,trustworthy,MODERATE,NO,,,,,NO,,,
248,bigvul,0,vp8_decoder_create_threads,heuristic,44,6,0.615,0.9737,0.0182,0.625,0.0073,NON_VULNERABLE,0.7438,trustworthy,MODERATE,NO,,,,,NO,,,
249,bigvul,0,mailimf_parse_unwanted_msg_id,heuristic,77,0,0.0,0.8748,0.0,0.2873,0.0223,NON_VULNERABLE,0.7331,trustworthy,MODERATE,NO,,,,,NO,,,
250,bigvul,1,IDNToUnicodeWithAdjustmentsImpl,ground_truth,60,5,0.7,0.9305,0.0,0.245,1.0,VULNERABLE,0.6888,untrustworthy,LOW,YES,AMBIGUOUS,task3,,SPLIT_DISAGREEMENT,YES,True,unknown,AMBIGUOUS
251,bigvul,0,setup_ctxt,heuristic,57,2,0.615,0.9396,0.0,0.4447,0.0262,NON_VULNERABLE,0.795,trustworthy,MODERATE,NO,,,,,NO,,,
252,bigvul,0,unknown_252,heuristic,10,0,0.0,0.9817,0.0,0.15,0.0152,NON_VULNERABLE,0.6916,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
253,bigvul,0,if,heuristic,3,0,0.0,0.9817,0.0,0.375,0.0152,NON_VULNERABLE,0.6972,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
254,bigvul,0,perf_sample_event_took,heuristic,51,0,0.0,0.6665,0.0,0.1735,0.0183,NON_VULNERABLE,0.8965,trustworthy,HIGH,NO,,,,,NO,,,
255,bigvul,0,unknown_255,heuristic,14,1,0.615,0.9967,0.0,0.1607,0.0134,NON_VULNERABLE,0.7056,trustworthy,MODERATE,NO,,,,,NO,,,
256,bigvul,0,unknown_256,heuristic,20,0,0.0,0.8647,0.0,0.15,0.0174,NON_VULNERABLE,0.7324,trustworthy,MODERATE,NO,,,,,NO,,,
257,bigvul,0,nf_tables_delset,heuristic,28,2,0.615,0.9897,0.0,0.475,0.0216,NON_VULNERABLE,0.7354,trustworthy,MODERATE,NO,,,,,NO,,,
258,bigvul,0,vmsplice_to_pipe,heuristic,23,0,0.0,0.8759,0.0,0.4402,0.0126,NON_VULNERABLE,0.7759,trustworthy,MODERATE,NO,,,,,NO,,,
259,bigvul,0,writeWepKeyRid,heuristic,13,0,0.0,0.9751,0.0,0.55,0.0149,NON_VULNERABLE,0.6424,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SPLIT_DISAGREEMENT,YES,True,unknown,NOISY_STRATEGY
260,bigvul,0,unknown_260,heuristic,35,1,0.28,0.9837,0.0,0.075,0.0191,NON_VULNERABLE,0.7079,trustworthy,MODERATE,NO,,,,,NO,,,
261,bigvul,0,unknown_261,heuristic,6,0,0.0,0.9305,0.0,0.075,0.012,NON_VULNERABLE,0.7039,trustworthy,MODERATE,NO,,,,,NO,,,
262,bigvul,0,unknown_262,heuristic,27,1,0.28,0.9714,0.0,0.225,0.0163,NON_VULNERABLE,0.7283,trustworthy,MODERATE,NO,,,,,NO,,,
263,bigvul,0,security_get_reject_unknown,heuristic,4,0,0.0,0.8647,0.0,0.075,0.006,NON_VULNERABLE,0.727,trustworthy,MODERATE,NO,,,,,NO,,,
264,bigvul,0,unknown_264,heuristic,1,0,0.0,0.9997,0.0,0.0,0.0041,NON_VULNERABLE,0.6706,untrustworthy,LOW,YES,NOISY_STRATEGY,task2,,SINGLE_HIGH_OUTLIER,YES,True,unknown,NOISY_STRATEGY
265,bigvul,0,ixheaacd_hbe_post_anal_xprod3,heuristic,239,63,0.615,0.488,0.0,0.6913,0.0753,NON_VULNERABLE,0.891,trustworthy,HIGH,NO,,,,,NO,,,
266,bigvul,0,unknown_266,heuristic,3,0,0.0,0.0,0.0,0.075,0.0047,NON_VULNERABLE,0.9835,trustworthy,HIGH,NO,,,,,NO,,,
267,bigvul,0,unknown_267,heuristic,39,0,0.0,0.8953,0.0,0.15,0.0214,NON_VULNERABLE,0.722,trustworthy,MODERATE,NO,,,,,NO,,,
268,bigvul,0,pdf_run_c,heuristic,5,0,0.0,0.7981,0.0,0.315,0.0118,NON_VULNERABLE,0.8045,trustworthy,HIGH,NO,,,,,NO,,,
269,bigvul,0,limitedToOnlyOtherAttributeAttributeGetterCallback,heuristic,6,0,0.0,0.0,0.0,0.475,0.0056,NON_VULNERABLE,0.9835,trustworthy,HIGH,NO,,,,,NO,,,
